"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Crawl Depth","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"http://www.neoassist.com/img/time/time-ti-sp.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","25098","0","0.0","2","0","0","0.0","0","0","0","0","","0.296","Fri, 10 Feb 2017 20:15:26 GMT","","","http://www.neoassist.com/img/time/time-ti-sp.jpg"
"http://www.neoassist.com/img/sem-direcao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6174","0","0.0","2","0","0","0.0","0","0","0","0","","0.158","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/sem-direcao.png"
"http://www.neoassist.com/img/menos-email.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6703","0","0.0","2","0","0","0.0","0","0","0","0","","0.16","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/menos-email.png"
"http://www.neoassist.com/img/3-menos.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6520","0","0.0","2","0","0","0.0","0","0","0","0","","0.176","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/3-menos.png"
"http://www.neoassist.com/img/linguagem-natural.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","422244","0","0.0","2","0","0","0.0","0","0","0","0","","0.155","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/linguagem-natural.png"
"http://www.neoassist.com/img/metricas-relatorios-neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9229","0","0.0","2","0","0","0.0","0","0","0","0","","0.16","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/metricas-relatorios-neoassist.png"
"http://www.neoassist.com/img/workflow_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","24813","0","0.0","2","0","0","0.0","0","0","0","0","","0.165","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/workflow_neo.png"
"http://www.neoassist.com/img/administrativo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","13742","0","0.0","2","0","0","0.0","0","0","0","0","","0.169","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/administrativo.png"
"http://www.neoassist.com/img/percepcao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17572","0","0.0","2","0","0","0.0","0","0","0","0","","0.154","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/percepcao.png"
"http://www.neoassist.com/img/menos-telefone.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11634","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/menos-telefone.png"
"http://www.neoassist.com/img/clients/edilaine-godoi.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","41392","0","0.0","1","0","0","0.0","0","0","0","0","","0.291","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/edilaine-godoi.jpg"
"http://www.neoassist.com/img/time/marketing.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","31858","0","0.0","2","0","0","0.0","0","0","0","0","","0.319","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/marketing.jpg"
"http://www.neoassist.com/img/clients/ikesaki.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","61502","0","0.0","1","0","0","0.0","0","0","0","0","","0.285","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/ikesaki.png"
"http://www.neoassist.com/img/barreira-varias-vezes.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14078","0","0.0","2","0","0","0.0","0","0","0","0","","0.173","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/barreira-varias-vezes.png"
"http://www.neoassist.com/dist/js/jquery.validate.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","22691","0","0.0","1","0","0","0.0","0","0","0","0","","0.144","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/jquery.validate.min.js"
"http://www.neoassist.com/telefonia","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Telefonia na nuvem. Integrada. Automatizada.","44","Atendimento Inteligente Omnichannel","35","Atendimento Inteligente","23","E-mail","6","","","","38537","752","13.018658","1","34","20","100.0","42","19","15","8","555fda7464feb669a70e91bc57b556b7","0.18","","","","http://www.neoassist.com/telefonia"
"http://www.neoassist.com/img/aumento-produtividade.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15359","0","0.0","2","0","0","0.0","0","0","0","0","","0.175","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/aumento-produtividade.png"
"http://www.neoassist.com/img/atend_inteligente_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16688","0","0.0","1","0","0","0.0","0","0","0","0","","0.175","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/atend_inteligente_neo.png"
"http://www.neoassist.com/img/ura-neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16688","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/ura-neo.png"
"http://www.neoassist.com/img/ura-ideal.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","221366","0","0.0","2","0","0","0.0","0","0","0","0","","0.236","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/ura-ideal.png"
"http://www.neoassist.com/img/telefone_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15466","0","0.0","2","0","0","0.0","0","0","0","0","","0.307","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/telefone_neo.png"
"http://www.neoassist.com/img/telefonia-nuvem.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10786","0","0.0","2","0","0","0.0","0","0","0","0","","0.302","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/telefonia-nuvem.png"
"http://www.neoassist.com/img/integracao-canais.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","350548","0","0.0","2","0","0","0.0","0","0","0","0","","0.309","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/integracao-canais.png"
"http://www.neoassist.com/img/base-conhecimento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","186319","0","0.0","2","0","0","0.0","0","0","0","0","","0.157","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/base-conhecimento.png"
"http://www.neoassist.com/img/social/youtube_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9543","0","0.0","1","0","0","0.0","0","0","0","0","","0.298","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/social/youtube_neo.png"
"http://www.neoassist.com/dist/js/jquery.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","95997","0","0.0","1","0","0","0.0","0","0","0","0","","0.309","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/jquery.min.js"
"http://www.neoassist.com/img/CTI.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","647439","0","0.0","2","0","0","0.0","0","0","0","0","","0.32","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/CTI.png"
"http://www.neoassist.com/img/clients/livelo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","39844","0","0.0","1","0","0","0.0","0","0","0","0","","0.146","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/livelo.png"
"http://www.neoassist.com/img/distribuicao-contextualizada.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","244892","0","0.0","2","0","0","0.0","0","0","0","0","","0.162","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/distribuicao-contextualizada.png"
"http://www.neoassist.com/img/clients/fernando-soria.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","35938","0","0.0","1","0","0","0.0","0","0","0","0","","0.15","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/fernando-soria.jpg"
"http://www.neoassist.com/img/time/suporte.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","25416","0","0.0","2","0","0","0.0","0","0","0","0","","0.167","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/suporte.jpg"
"http://www.neoassist.com/modernizar-central","text/html","200","OK","NeoAssist | Modernizar o Atendimento","36","304","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Transforme seu atendimento ao cliente","37","Você precisa modernizar seu atendimento ao cliente?","51","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","33390","658","12.94699","1","48","20","100.0","37","19","15","8","c5abb5c1723f916adf31489cac694308","0.313","","","","http://www.neoassist.com/modernizar-central"
"http://www.neoassist.com/img/time/projetos-sp.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","27336","0","0.0","2","0","0","0.0","0","0","0","0","","0.312","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/projetos-sp.jpg"
"http://www.neoassist.com/workflow","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Unifique os pontos de contato com seus clientes","47","Comunicação entre as áreas","26","Atendimento Inteligente","23","E-mail","6","","","","36704","649","11.9986925","1","34","20","100.0","42","19","15","8","722294efa73d35cc3b538f8b31c34320","0.176","","","","http://www.neoassist.com/workflow"
"http://www.neoassist.com/img/produto_qualidade_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15168","0","0.0","2","0","0","0.0","0","0","0","0","","0.31","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/produto_qualidade_neo.png"
"http://www.neoassist.com/img/1200.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14041","0","0.0","2","0","0","0.0","0","0","0","0","","0.147","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/1200.png"
"http://www.neoassist.com/registro-manual","text/html","200","OK","NeoAssist | Canais","18","152","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Registre atendimentos em ambientes offline","42","Registro offline","16","Atendimento Inteligente","23","E-mail","6","","","","35183","594","11.4345","1","34","20","100.0","42","19","15","8","5ff930032a2a9cd1b5ecea056beefb5a","0.177","","","","http://www.neoassist.com/registro-manual"
"http://www.neoassist.com/img/36.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17388","0","0.0","2","0","0","0.0","0","0","0","0","","0.159","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/36.png"
"http://www.neoassist.com/img/inteligencia-corporativa.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","105457","0","0.0","2","0","0","0.0","0","0","0","0","","0.149","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/inteligencia-corporativa.png"
"http://www.neoassist.com/img/comunicacao-areas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","68339","0","0.0","2","0","0","0.0","0","0","0","0","","0.158","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/comunicacao-areas.png"
"http://www.neoassist.com/img/operador-empoderado.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16047","0","0.0","2","0","0","0.0","0","0","0","0","","0.319","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/operador-empoderado.png"
"http://www.neoassist.com/img/areas-livres.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","176030","0","0.0","2","0","0","0.0","0","0","0","0","","0.321","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/areas-livres.png"
"http://www.neoassist.com/img/custos-baixos.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","18476","0","0.0","2","0","0","0.0","0","0","0","0","","0.302","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/custos-baixos.png"
"http://www.neoassist.com/img/gestao-operacional.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14626","0","0.0","2","0","0","0.0","0","0","0","0","","0.164","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/gestao-operacional.png"
"http://www.neoassist.com/img/franquias.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","98541","0","0.0","2","0","0","0.0","0","0","0","0","","0.363","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/franquias.png"
"http://www.neoassist.com/img/melhorias_constantes_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10485","0","0.0","1","0","0","0.0","0","0","0","0","","0.292","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/melhorias_constantes_neo.png"
"http://www.neoassist.com/img/colaboradores_felizes_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17674","0","0.0","2","0","0","0.0","0","0","0","0","","0.3","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/colaboradores_felizes_neo.png"
"http://www.neoassist.com/img/sla-departamento.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","66639","0","0.0","2","0","0","0.0","0","0","0","0","","0.342","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/sla-departamento.png"
"http://www.neoassist.com/img/gravacoes-historico.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10327","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/gravacoes-historico.png"
"http://www.neoassist.com/img/email_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9774","0","0.0","2","0","0","0.0","0","0","0","0","","0.154","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/email_neo.png"
"http://www.neoassist.com/img/demanda-marketing.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","32243","0","0.0","2","0","0","0.0","0","0","0","0","","0.166","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/demanda-marketing.png"
"http://www.neoassist.com/img/loja-fisica.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14300","0","0.0","2","0","0","0.0","0","0","0","0","","0.158","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/loja-fisica.png"
"http://www.neoassist.com/img/entenda-problemas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15863","0","0.0","2","0","0","0.0","0","0","0","0","","0.172","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/entenda-problemas.png"
"http://www.neoassist.com/img/time/c-level.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","124720","0","0.0","2","0","0","0.0","0","0","0","0","","0.163","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/c-level.png"
"http://www.neoassist.com/especialistas-atendimento","text/html","200","OK","NeoAssist | Especialistas em Atendimento","40","334","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Somos especialistas em relacionamento com clientes","50","Nosso Passo-a-Passo do Sucesso","30","(11) 3323-3456","14","","0","","","","35095","736","13.742699","1","54","20","100.0","41","19","15","8","5599f7a413e7d2514d82a517eb6cc4a2","0.179","","","","http://www.neoassist.com/especialistas-atendimento"
"http://www.neoassist.com/img/planilhas.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","3338","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/planilhas.png"
"http://www.neoassist.com/img/tecnologia-obsoleta.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14556","0","0.0","2","0","0","0.0","0","0","0","0","","0.296","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/tecnologia-obsoleta.png"
"http://www.neoassist.com/img/treinamento_especializado_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","12168","0","0.0","2","0","0","0.0","0","0","0","0","","0.159","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/treinamento_especializado_neo.png"
"http://www.neoassist.com/img/ferramentas_3_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11693","0","0.0","2","0","0","0.0","0","0","0","0","","0.317","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/ferramentas_3_neo.png"
"http://www.neoassist.com/img/tecnicos_especialistas_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15469","0","0.0","2","0","0","0.0","0","0","0","0","","0.152","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/tecnicos_especialistas_neo.png"
"http://neoassist.com/","text/html; charset=utf-8","302","Moved Temporarily","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","1","38","20","100.0","0","0","0","0","","0.042","","http://site.neoassist.com/","HTTP Redirect","http://neoassist.com/"
"http://www.neoassist.com/estruturar-central","text/html","200","OK","NeoAssist | Estruturar Central","30","238","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Tudo o que você precisa para estruturar sua área de relacionamento","66","Como montar uma operação de atendimento do zero?","48","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","33238","647","12.7685175","1","48","20","100.0","37","19","15","8","51e69fdff3eebae4b097253a21d4b4","0.315","","","","http://www.neoassist.com/estruturar-central"
"http://www.neoassist.com/img/aumente-satisfacao.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15359","0","0.0","2","0","0","0.0","0","0","0","0","","0.153","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/aumente-satisfacao.png"
"http://www.neoassist.com/img/dados-inteligencia.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14990","0","0.0","2","0","0","0.0","0","0","0","0","","0.154","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/dados-inteligencia.png"
"http://www.neoassist.com/img/26k.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14428","0","0.0","2","0","0","0.0","0","0","0","0","","0.158","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/26k.png"
"http://www.neoassist.com/img/10mi.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","13220","0","0.0","2","0","0","0.0","0","0","0","0","","0.165","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/10mi.png"
"http://www.neoassist.com/dist/css/bootstrap.min.css","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","121260","0","0.0","1","0","0","0.0","0","0","0","0","","0.153","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/css/bootstrap.min.css"
"http://www.neoassist.com/dist/js/jquery.appear.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","3337","0","0.0","1","0","0","0.0","0","0","0","0","","0.16","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/jquery.appear.js"
"http://www.neoassist.com/img/historicos-unificados-neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15863","0","0.0","2","0","0","0.0","0","0","0","0","","0.29","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/historicos-unificados-neoassist.png"
"http://www.neoassist.com/assets/js/ie10-viewport-bug-workaround.js","text/html","404","Not Found","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2560","0","0.0","1","0","0","0.0","0","0","0","0","","0.157","Wed, 09 Aug 2017 09:41:46 GMT","","","http://www.neoassist.com/assets/js/ie10-viewport-bug-workaround.js"
"http://www.neoassist.com/img/time/administrativo.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","26167","0","0.0","2","0","0","0.0","0","0","0","0","","0.162","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/administrativo.jpg"
"http://www.neoassist.com/img/segmentacao-contextualizada-neoassist.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10327","0","0.0","2","0","0","0.0","0","0","0","0","","0.325","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/segmentacao-contextualizada-neoassist.png"
"http://www.neoassist.com/img/operador_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16047","0","0.0","2","0","0","0.0","0","0","0","0","","0.295","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/operador_neo.png"
"http://www.neoassist.com/img/sem-controle.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14626","0","0.0","2","0","0","0.0","0","0","0","0","","0.291","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/sem-controle.png"
"http://www.neoassist.com/img/rediscagem-ativa.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","19821","0","0.0","2","0","0","0.0","0","0","0","0","","0.324","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/rediscagem-ativa.png"
"http://www.neoassist.com/img/integracoes_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11597","0","0.0","2","0","0","0.0","0","0","0","0","","0.319","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/integracoes_neo.png"
"http://www.neoassist.com/img/formulario-dinamico.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","32100","0","0.0","2","0","0","0.0","0","0","0","0","","0.176","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/formulario-dinamico.png"
"http://www.neoassist.com/index.php","text/html","200","OK","NeoAssist | Início","18","139","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Vamos transformar o relacionamento com clientes da sua empresa.","63","A solução completa para relacionamento com clientes","51","Serviço Nosso objetivo é o seu sucesso","38","Canais de Atendimento Experiência Omnichannel","45","","","","40297","1078","17.428097","1","10","2","10.0","46","20","15","8","3d64c7974733125f2730f227acb89a24","0.166","","","","http://www.neoassist.com/index.php"
"http://www.neoassist.com/img/satisfacao_clientes_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","20584","0","0.0","1","0","0","0.0","0","0","0","0","","0.299","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/satisfacao_clientes_neo.png"
"http://www.neoassist.com/img/reducao_custos_neo.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","15113","0","0.0","1","0","0","0.0","0","0","0","0","","0.156","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/reducao_custos_neo.png"
"http://www.neoassist.com/img/clients/soraya-inamari.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","54417","0","0.0","1","0","0","0.0","0","0","0","0","","0.171","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/clients/soraya-inamari.jpg"
"http://www.neoassist.com/dist/js/jquery.easing.min.js","application/javascript","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5579","0","0.0","1","0","0","0.0","0","0","0","0","","0.154","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/js/jquery.easing.min.js"
"http://www.neoassist.com/img/valor-estrategico.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16807","0","0.0","2","0","0","0.0","0","0","0","0","","0.157","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/valor-estrategico.png"
"http://www.neoassist.com/dist/css/owl.carousel.css","text/css","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1476","0","0.0","1","0","0","0.0","0","0","0","0","","0.143","Tue, 07 Feb 2017 02:54:25 GMT","","","http://www.neoassist.com/dist/css/owl.carousel.css"
"http://www.neoassist.com/img/barreira-esforco.png","image/png","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","14746","0","0.0","2","0","0","0.0","0","0","0","0","","0.161","Tue, 07 Feb 2017 02:54:26 GMT","","","http://www.neoassist.com/img/barreira-esforco.png"
"http://www.neoassist.com/plataforma-atendimento-cliente","text/html","200","OK","NeoAssist | Plataforma de Atendimento ao Cliente","48","397","NeoAssist é uma plataforma de atendimento ao cliente e relacionamento com clientes. Software e Consultoria para aproximar empresas e consumidores e transformar o atendimento no Brasil.","184","1108","","0","Plataforma de Atendimento ao Cliente","36","O Verdadeiro Omnichannel","24","Atendimento Inteligente","23","E-mail","6","","","","37440","758","13.536325","1","62","20","100.0","43","19","15","8","1cb84d9395255c6b21284e4347a4fe8d","0.145","","","","http://www.neoassist.com/plataforma-atendimento-cliente"
"http://www.neoassist.com/img/time/comercial.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","31798","0","0.0","2","0","0","0.0","0","0","0","0","","0.159","Tue, 07 Feb 2017 02:54:27 GMT","","","http://www.neoassist.com/img/time/comercial.jpg"
