Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"things done","23","53","70","70.41","0.00","http://blog.acelerato.com/projetos/metodo-getting-things-done-gtd/","0.00","0.00","0.00","60100000","0.44,0.78,0.33,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00,0.78","1511300449"
"gestao do conhecimento nas empresas","74","71","20","70.23","0.00","http://blog.acelerato.com/gestao/gestao-de-conhecimento-na-empresa/","0.00","0.00","0.41","20800000","0.25,0.25,0.50,0.75,0.75,0.25,0.25,0.25,1.00,0.50,0.75,0.75","1511377007"
"videos sobre atendimento ao cliente","49","35","50","83.17","0.00","http://blog.acelerato.com/help-desk/help-desk-videos-atendimento-ao-cliente/","0.00","0.00","0.09","2970000","0.56,0.78,0.78,1.00,0.78,0.33,0.44,0.44,0.44,0.44,0.44,0.33","1512553068"
"formas de atendimento","84","0","590","78.82","0.00","http://blog.acelerato.com/atendimento/fatores-fundamentais-para-a-eficacia-do-atendimento-ao-cliente/","0.00","0.00","0.11","28100000","0.36,0.36,0.15,0.36,0.44,0.24,0.44,1.00,0.67,0.67,0.03,0.03","1511124687"
"dicas para uma comunicação eficaz","87","90","90","64.13","2.63","http://blog.acelerato.com/artigo/10-dicas-para-melhorar-a-comunicacao-na-equipe/","0.00","0.00","0.04","693000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1509615308"
"qual a importancia de um bom atendimento","57","61","90","52.65","0.00","http://blog.acelerato.com/artigo/diferencial-do-bom-atendimento-em-momentos-de-crise/","0.00","0.00","0.06","267000","0.06,0.06,0.29,0.06,0.53,0.41,0.53,0.18,1.00,0.06,0.24,0.29","1509702925"
"pós atendimento","77","0","70","62.03","0.00","http://blog.acelerato.com/atendimento/como-resolver-de-forma-eficiente-os-problemas-de-pos-venda-da-sua-empresa/","0.00","0.00","0.05","22200000","0.12,0.10,0.04,0.10,0.36,0.01,0.01,0.06,0.10,1.00,0.06,0.03","1511376956"
"desvantagens da terceirização","77","0","320","61.71","0.06","http://blog.acelerato.com/artigo/vantagens-e-desvantagens-do-help-desk-outsourcing/","0.00","0.00","0.08","92000","0.07,0.11,0.21,0.21,0.26,0.07,0.05,0.05,0.21,1.00,1.00,0.72","1511803207"
"como comandar uma equipe de trabalho","95","91","20","73.46","0.03","http://blog.acelerato.com/gestao/como-liderar-sua-equipe-com-eficiencia/","0.00","0.00","0.53","477000","0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.75,0.25,0.25","1513186775"
"como fazer pesquisa de satisfação do cliente","67","0","70","57.62","2.57","http://blog.acelerato.com/gestao/importancia-da-pesquisa-de-satisfacao-dos-clientes/","0.00","0.00","0.53","422000","0.02,0.02,0.06,0.02,0.67,0.10,0.67,0.16,0.06,1.00,1.00,0.24","1511191554"
"atendimento online para site gratuito","26","24","90","49.33","0.00","https://www.acelerato.com/atendimento/sistema-de-atendimento-online/","0.00","0.00","0.79","2760000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1510570756"
"dicas para bom atendimento ao cliente","53","53","90","55.28","2.18","http://blog.acelerato.com/atendimento/8-regras-para-um-bom-atendimento-ao-cliente/","0.00","0.00","0.19","4740000","1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33,0.56","1509618781"
"mensagem aniversario cliente","43","49","70","64.36","0.00","http://blog.acelerato.com/atendimento/3-formas-manter-clientes/","0.00","0.00","0.04","514000","0.78,0.56,0.56,0.44,0.78,0.44,1.00,0.78,0.78,0.56,1.00,0.78","1512559438"
"atendimento online gratuito","57","53","20","55.75","1.75","https://www.acelerato.com/atendimento/","0.00","0.00","0.37","11600000","0.50,0.50,1.00,0.50,0.25,0.25,0.50,0.50,0.75,0.25,0.25,0.25","1511378087"
"pmi","44","45","12100","47.30","3.03","http://blog.acelerato.com/projetos/o-que-e-pmi/","0.00","0.00","0.12","19400000","0.82,1.00,1.00,0.82,0.82,0.55,0.67,0.67,1.00,0.82,1.00,0.82","1513326265"
"o que significa agil","95","0","30","79.68","0.00","http://blog.acelerato.com/projetos/mindset-e-metodologia-agil/","0.00","0.00","0.00","169000","0.50,0.75,1.00,0.75,0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.75","1511746311"
"gravação de telefone","79","0","20","82.04","4.17","https://www.acelerato.com/pages/integracao/abrir-chamados-pelo-telefone/","0.00","0.00","0.85","10400000","1.00,0.67,0.67,0.67,0.33,1.00,0.67,0.67,0.67,0.33,0.33,0.67","1511722082"
"diferença entre chefia e liderança","86","94","70","66.12","2.44","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.19","396000","0.28,0.09,0.22,0.06,0.22,0.06,0.53,1.00,0.03,0.22,0.22,0.22","1511189738"
"processo de seleção e recrutamento","99","0","70","72.76","0.22","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.12","618000","0.36,0.82,0.64,0.82,1.00,0.45,0.36,0.27,0.64,0.64,0.82,0.64","1512590498"
"scrum burndown","97","88","20","48.74","0.00","http://blog.acelerato.com/projetos/graficos-burndown-x-burnup/","0.00","0.00","0.18","286000","0.67,1.00,1.00,1.00,1.00,0.67,0.67,0.67,0.67,0.67,1.00,1.00","1511792492"
"o que faz um help desk","12","0","40","71.02","5.40","http://blog.acelerato.com/atendimento/os-niveis-de-suporte-no-help-desk/","0.00","0.00","0.44","417000","0.71,0.71,0.57,0.57,0.57,0.29,0.71,0.57,0.57,1.00,0.71,0.57","1512980918"
"mix preço","42","46","90","76.81","0.52","http://blog.acelerato.com/papo-rapido/mix-de-mkt-preco-papo-rapido/","0.00","0.00","0.61","1150000","0.64,0.82,1.00,0.82,1.00,0.82,0.82,0.82,0.82,0.82,0.82,1.00","1512544010"
"scrum online","87","78","170","40.64","5.44","https://www.acelerato.com/projetos/scrum/","0.00","0.00","0.83","33000000","0.81,1.00,0.81,1.00,0.81,0.52,0.67,0.81,1.00,0.81,1.00,1.00","1511914199"
"qual a importancia do atendimento ao cliente","28","34","90","53.60","0.84","http://blog.acelerato.com/artigo/importancia-de-padronizar-o-atendimento-ao-cliente/","0.00","0.00","0.25","473000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1509618515"
"riscos de um projeto","54","35","170","59.18","2.67","http://blog.acelerato.com/projetos/entenda-como-gerenciar-os-riscos-no-seu-projeto/","0.00","0.00","0.06","15000000","0.44,0.67,0.12,0.67,0.15,0.44,0.54,0.24,0.15,0.15,0.82,1.00","1509584657"
"supermercado então","38","35","110","78.31","1.04","http://blog.acelerato.com/atendimento/atendimento-no-supermercado/","0.00","0.00","0.02","660000","0.03,0.05,0.10,0.05,0.19,0.24,0.44,1.00,0.67,0.67,0.12,0.67","1509711967"
"departamento pessoal recursos humanos","23","19","90","70.28","1.66","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.24","4720000","1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33,0.56","1509617968"
"o que faz em recursos humanos","67","84","20","77.92","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.36","13400000","0.25,0.50,0.50,0.50,0.50,0.25,0.50,0.50,1.00,0.50,0.50,0.25","1511390484"
"metodologia 5w2h","22","17","170","67.11","0.00","http://blog.acelerato.com/gestao/como-metodologia-5w2h-pode-ser-eficaz-para-os-planos-de-acao-das-empresas/","0.00","0.00","0.00","41000","0.28,0.28,0.36,0.44,0.54,0.28,0.23,0.28,1.00,0.44,0.44,0.54","1512541095"
"metodologia itil","85","87","140","64.71","0.00","http://blog.acelerato.com/agile/itil-como-ferramenta-no-desenvolvimento-estrategico-de-sua-empresa/","0.00","0.00","0.13","386000","0.52,0.67,0.52,0.81,1.00,0.52,0.52,0.43,1.00,0.67,1.00,0.81","1512394061"
"gerente de produto","48","30","320","66.76","0.74","http://blog.acelerato.com/artigo/diferenca-entre-gerente-de-produtos-e-gerente-de-projetos/","0.00","0.00","0.07","439000","0.30,0.36,0.82,0.36,0.82,0.55,0.24,1.00,0.16,0.16,0.16,0.24","1513114668"
"significado dos 5 s","60","75","50","66.18","0.13","http://blog.acelerato.com/artigo/como-o-5s-pode-ajudar-a-sua-empresa/","0.00","0.00","0.05","1400000","1.00,1.00,1.00,1.00,1.00,0.80,0.40,0.80,1.00,0.80,1.00,1.00","1512535613"
"atendimento por excelencia","24","48","90","67.81","0.61","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.12","27500000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1509623799"
"o que um auditor faz","67","0","320","77.70","4.20","http://blog.acelerato.com/artigo/a-importancia-da-auditoria-de-campo/","0.00","0.00","0.07","543000","0.55,0.44,0.19,0.44,0.67,0.30,0.67,0.16,1.00,1.00,1.00,0.24","1513243833"
"check list auditoria","13","14","90","70.57","0.00","https://www.acelerato.com/checklist/","0.00","0.00","0.05","502000","1.00,1.00,1.00,1.00,1.00,0.64,0.64,0.45,1.00,1.00,1.00,0.82","1512462539"
"xp extreme programming","20","33","70","71.00","0.00","http://blog.acelerato.com/agile/o-que-e-extreme-programming/","0.00","0.00","0.02","2250000","1.00,0.03,0.12,0.03,0.12,0.15,0.02,0.07,0.03,0.03,0.05,0.07","1511290540"
"sistema de atendimento ao consumidor","89","0","20","61.09","1.66","http://blog.acelerato.com/atendimento/a-importancia-de-sempre-responder-ao-cliente/","0.00","0.00","0.63","2300000","0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,1.00,0.67,0.67,0.67","1511372236"
"inadimplências","61","72","110","83.22","0.00","http://blog.acelerato.com/gestao/como-lidar-com-a-inadimplencia/","0.00","0.00","0.02","307000","0.53,0.82,0.65,0.65,0.65,0.65,0.65,0.53,0.53,0.65,1.00,0.65","1509701417"
"catalogo de serviços de ti","24","29","210","62.09","8.92","http://blog.acelerato.com/artigo/importancia-de-um-catalogo-de-servico-de-ti/","0.00","0.00","0.58","145000","0.24,0.36,0.24,1.00,0.24,0.12,0.16,0.30,0.67,0.44,0.44,0.82","1513335412"
"historias engraçadas","94","0","5400","72.16","1.72","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.02","533000","0.13,0.24,0.55,0.24,0.44,0.36,0.10,0.55,0.82,0.82,1.00,0.13","1513333354"
"história engraçada","87","85","210","80.38","0.00","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.00","1390000","1.00,0.81,0.81,0.81,0.81,0.81,0.65,0.54,0.54,0.54,1.00,0.81","1513327929"
"telefonica empresas contato","32","0","90","84.05","0.00","https://www.acelerato.com/pages/integracao/abrir-chamados-pelo-telefone/","0.00","0.00","0.21","562000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1509665082"
"limpeza e organização no local de trabalho","86","90","90","60.87","0.00","http://blog.acelerato.com/artigo/importancia-da-organizacao-no-trabalho/","0.00","0.00","0.03","1700000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1509731882"
"propaganda empresarial","81","0","20","66.19","17.33","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.19","1240000","0.67,0.67,0.33,0.67,1.00,0.33,0.33,0.33,1.00,0.67,1.00,0.33","1511377242"
"como fazer recrutamento e seleção","67","0","70","59.81","2.15","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.18","530000","0.36,0.50,0.79,1.00,0.64,0.21,0.29,0.29,0.36,0.50,0.64,0.50","1512545976"
"swot definição","54","57","90","69.02","0.00","http://blog.acelerato.com/gestao/analise-de-swot-no-meio-digital-parte-1/","0.00","0.00","0.00","178000","0.53,0.53,0.82,0.65,0.18,0.24,0.29,0.29,0.65,1.00,0.82,0.82","1512418061"
"organização de um trabalho","40","32","90","75.14","0.00","http://blog.acelerato.com/artigo/importancia-da-organizacao-no-trabalho/","0.00","0.00","0.00","31900000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1509708255"
"malcolm gladwell fora de série","55","61","90","69.16","0.22","http://blog.acelerato.com/artigo/fora-de-serie-outliers/","0.00","0.00","0.52","169000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1509631276"
"help desk gratis","15","0","20","57.98","51.39","https://www.acelerato.com/atendimento/software-helpdesk/","0.00","0.00","0.92","12900000","0.67,0.67,0.33,0.33,0.33,0.67,1.00,0.33,0.67,0.67,1.00,0.33","1511811848"
"help desk gratis","9","7","20","57.98","51.39","https://www.acelerato.com/atendimento/","0.00","0.03","0.92","12900000","0.67,0.67,0.33,0.33,0.33,0.67,1.00,0.33,0.67,0.67,1.00,0.33","1511811848"
"help desk gratis","10","8","20","57.98","51.39","https://www.acelerato.com/atendimento/helpdesk-gratis/","0.00","0.03","0.92","12900000","0.67,0.67,0.33,0.33,0.33,0.67,1.00,0.33,0.67,0.67,1.00,0.33","1511811848"
"a roda da vida","40","44","320","52.13","0.32","http://blog.acelerato.com/gestao/a-roda-da-vida-no-ambiente-empresarial/","0.00","0.00","0.05","13400000","0.12,0.16,0.36,0.16,0.44,1.00,1.00,0.44,0.30,0.30,0.30,0.30","1513128785"
"atendimento ao telefone","32","16","210","84.14","1.01","http://blog.acelerato.com/help-desk/dicas-para-um-excelente-atendimento-por-telefone-no-seu-help-desk/","0.00","0.00","0.05","30500000","0.66,0.81,1.00,0.66,0.81,0.44,0.53,0.53,0.53,0.53,0.53,0.66","1512513535"
"gestão de projetos web","17","19","20","59.92","4.82","https://www.acelerato.com/projetos/","0.00","0.00","0.91","7820000","0.67,0.67,0.67,0.67,0.33,0.33,1.00,0.33,0.33,0.67,0.33,0.67","1511706579"
"armadilhas da vida","47","16","90","76.94","0.00","http://blog.acelerato.com/artigo/as-4-armadilhas-da-mente-humana/","0.00","0.00","0.00","577000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1511131361"
"analista de projetos junior salario","86","88","90","84.95","0.78","http://blog.acelerato.com/help-desk/help-desk-salarios/","0.00","0.00","0.17","52000","0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71,0.14","1509617793"
"organização no ambiente de trabalho","18","17","320","60.75","1.69","http://blog.acelerato.com/artigo/importancia-da-organizacao-no-trabalho/","0.00","0.00","0.03","1500000","0.30,0.30,0.67,0.30,0.36,0.19,0.24,1.00,0.67,0.67,0.55,0.24","1513253287"
"historia engracada","70","0","90","74.43","0.00","http://blog.acelerato.com/help-desk/help-desk-historias-engracadas/","0.00","0.00","0.02","1530000","0.50,0.79,0.79,1.00,0.64,0.50,0.36,0.64,0.64,0.50,0.50,0.64","1512474999"
"diferença entre projeto e processo","54","37","170","52.79","0.00","http://blog.acelerato.com/artigo/diferenca-entre-gerente-de-produtos-e-gerente-de-projetos/","0.00","0.00","0.04","13900000","0.44,0.07,0.01,0.29,0.15,0.19,0.04,0.82,0.07,0.54,1.00,0.54","1509616541"
"propaganda de empresas","11","47","20","62.82","2.96","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.57","23500000","0.50,0.75,0.75,0.75,0.75,0.25,0.50,0.50,1.00,0.50,0.75,0.75","1511787314"
"projetos online gratis","88","0","90","66.10","1.14","https://www.acelerato.com/projetos/","0.00","0.00","0.66","14900000","0.79,0.64,0.36,0.36,0.36,0.36,1.00,0.64,1.00,0.79,0.50,0.79","1512490540"
"lider ou chefe","23","19","140","58.51","0.00","http://blog.acelerato.com/artigo/chefe-ou-lider-o-que-e-mais-importante-para-a-sua-empresa/","0.00","0.00","0.02","689000","0.19,0.05,0.82,0.19,0.16,0.30,0.24,0.55,0.82,0.82,1.00,0.24","1509612520"
"avaliação por competências","48","41","320","69.01","2.90","http://blog.acelerato.com/artigo/avaliacao-de-competencias-com-o-fazer-e-qual-a-relevancia/","0.00","0.00","0.12","1660000","0.54,0.67,1.00,1.00,1.00,0.54,0.35,0.44,0.54,0.54,1.00,0.81","1511337661"
"quanto ganha um auxiliar de departamento pessoal","72","0","50","87.33","0.55","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.12","2150000","0.56,0.56,0.56,0.56,0.56,0.22,0.78,0.56,1.00,0.44,0.56,0.56","1512555619"
"itil o que é","44","47","720","64.11","7.00","http://blog.acelerato.com/agile/itil-como-ferramenta-no-desenvolvimento-estrategico-de-sua-empresa/","0.00","0.00","0.24","2480000","0.32,0.39,0.48,0.48,0.59,0.39,0.59,0.72,0.88,1.00,1.00,1.00","1510347199"
"gestão e gerenciamento de projetos","96","0","20","68.80","17.01","http://blog.acelerato.com/documentacao/10-dicas-para-gerenciamento-de-projetos/","0.00","0.00","0.65","8990000","0.33,0.67,0.33,0.33,0.67,0.33,0.67,0.67,0.67,0.67,1.00,0.67","1511398367"
"sistema de conhecimento","91","0","20","67.24","0.00","http://blog.acelerato.com/artigo/a-importancia-de-ter-uma-base-de-conhecimento/","0.00","0.00","0.51","45900000","0.29,0.29,0.71,0.43,0.29,0.14,0.14,0.14,0.43,1.00,0.29,0.14","1511707415"
"recursos humanos x gestão de pessoas","52","68","70","65.02","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.20","6020000","0.45,0.64,0.82,0.45,0.82,0.36,0.36,0.45,1.00,0.64,0.64,0.64","1512490120"
"desenvolvimento de equipe","21","0","90","53.87","0.00","http://blog.acelerato.com/gestao/equipes-de-auto-desempenho/","0.00","0.00","0.15","26600000","1.00,0.79,0.79,0.64,0.79,0.64,1.00,0.36,0.29,0.64,0.50,0.79","1511199868"
"o que faz um tecnico em recursos humanos","45","41","110","75.02","1.14","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.09","871000","0.08,0.15,0.06,0.23,1.00,0.35,0.10,0.67,0.06,1.00,0.08,0.02","1509696221"
"crm comercial","55","73","50","49.46","6.97","https://www.acelerato.com/crm/","0.00","0.00","0.94","432000","1.00,0.71,0.57,0.71,0.57,0.71,0.57,0.57,1.00,0.71,0.71,0.71","1512592702"
"definição de departamento pessoal","22","23","90","67.27","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.03","384000","0.09,0.28,0.12,0.28,0.28,0.16,0.06,0.16,0.09,0.09,1.00,0.16","1511205291"
"help desk significado","68","71","40","78.32","14.89","http://blog.acelerato.com/atendimento/empatia-atendimento-ao-cliente/","0.00","0.00","0.47","170000","0.22,0.33,0.33,0.44,0.33,0.22,0.33,0.44,1.00,0.78,1.00,0.56","1513039900"
"processo recrutamento e seleção","64","0","30","65.76","0.00","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.09","1210000","0.20,0.60,1.00,1.00,1.00,0.40,0.20,0.20,0.80,0.60,0.60,0.40","1513166216"
"departamentos de uma empresa","57","50","720","60.05","5.31","http://blog.acelerato.com/gestao/5-maneiras-estimular-integracao-departamentos/","0.00","0.00","0.03","29700000","0.02,0.02,0.04,0.02,0.23,1.00,0.67,0.30,0.09,0.44,0.23,0.01","1511610635"
"mente inquieta","98","87","260","80.93","0.35","http://blog.acelerato.com/artigo/ansiedade-como-enfrentar-o-mal-do-seculo/","0.00","0.00","0.06","1830000","0.55,0.36,0.67,0.16,0.67,1.00,1.00,0.44,0.19,0.30,0.30,0.19","1509577655"
"sac facil","36","34","90","61.35","0.00","https://www.acelerato.com/pages/segmentos/sac/","0.00","0.00","0.00","14400000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1509696664"
"crm empresa","32","30","40","59.70","4.52","http://blog.acelerato.com/atendimento/crm-tornando-a-sua-empresa-um-diferencial/","0.00","0.00","0.87","1370000","0.80,0.80,0.80,1.00,0.80,0.60,0.80,0.60,0.60,0.60,1.00,0.80","1512994700"
"exemplos de plano de ação 5w2h","66","65","20","64.40","0.00","http://blog.acelerato.com/gestao/como-metodologia-5w2h-pode-ser-eficaz-para-os-planos-de-acao-das-empresas/","0.00","0.00","0.04","48000","0.25,0.50,0.50,0.50,1.00,0.25,0.25,0.25,0.75,0.50,0.50,0.50","1511772154"
"certificação pmp requisitos","74","85","30","46.75","2.57","http://blog.acelerato.com/projetos/o-que-e-pmp/","0.00","0.00","0.50","29000","0.60,0.80,0.80,0.80,1.00,0.40,0.40,0.40,0.60,0.60,0.60,1.00","1513094701"
"auto motivação profissional","14","14","40","72.26","3.58","http://blog.acelerato.com/artigo/voce-precisa-de-motivacao-ou-de-automotivacao/","0.00","0.00","0.24","624000","0.71,1.00,0.71,0.43,0.43,0.14,0.43,0.43,0.57,1.00,1.00,1.00","1512848099"
"atendimento vivo chat","49","68","70","83.91","0.68","http://blog.acelerato.com/artigo/dicas-para-otimizar-o-seu-atendimento-via-chat/","0.00","0.00","0.15","605000","0.78,0.56,1.00,1.00,1.00,0.78,0.78,1.00,1.00,0.56,0.56,0.78","1512423548"
"técnicas para gerenciamento de projetos de software","76","31","90","74.30","0.00","http://blog.acelerato.com/artigo/como-escolher-um-software-para-gerenciamento-de-projetos/","0.00","0.00","0.47","717000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1509660750"
"salario help desk","10","8","20","82.88","0.00","http://blog.acelerato.com/help-desk/help-desk-salarios/","0.00","0.00","0.36","310000","0.50,0.75,0.50,0.50,0.50,0.25,1.00,0.50,0.50,0.75,0.50,0.50","1511721240"
"função do marketing","72","0","110","70.45","7.07","http://blog.acelerato.com/gestao/a-importancia-do-marketing-para-as-empresas/","0.00","0.00","0.07","1330000","0.82,0.03,0.07,0.03,0.24,1.00,1.00,0.24,0.36,0.36,0.36,0.36","1509612434"
"um bom atendimento","25","0","110","63.56","0.26","http://blog.acelerato.com/atendimento/8-regras-para-um-bom-atendimento-ao-cliente/","0.00","0.00","0.08","6610000","0.65,0.65,1.00,0.82,0.82,0.41,0.65,0.65,0.82,0.65,0.82,0.82","1512470600"
"oq é atendimento ao cliente","27","0","90","73.23","0.00","http://blog.acelerato.com/artigo/dicas-para-se-obter-excelencia-no-atendimento-presencial-ao-cliente/","0.00","0.00","0.20","390000","0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71,0.14","1509713813"
"o que é um call center","100","0","140","63.36","0.09","http://blog.acelerato.com/help-desk/diferenca-entre-help-desk-e-call-center/","0.00","0.00","0.12","221000000","0.43,0.67,0.52,0.67,1.00,0.52,0.67,0.52,0.67,0.67,0.81,0.67","1512408714"
"rh e vc","38","58","50","59.81","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.07","51200000","0.71,0.57,0.71,0.71,0.57,0.71,1.00,0.71,1.00,0.71,0.71,1.00","1512589167"
"software projetos","49","95","40","66.08","9.35","http://blog.acelerato.com/artigo/como-escolher-um-software-para-gerenciamento-de-projetos/","0.00","0.00","0.93","16400000","0.43,0.71,0.57,0.43,0.57,0.43,0.43,0.71,1.00,0.71,1.00,0.57","1512849217"
"contatos telefonica","79","55","4400","82.96","0.42","https://www.acelerato.com/pages/integracao/abrir-chamados-pelo-telefone/","0.00","0.00","0.43","578000","0.36,0.44,0.19,0.44,0.55,0.29,0.44,1.00,0.67,0.67,0.10,0.16","1512988744"
"trello em portugues","88","62","720","91.77","2.60","https://www.acelerato.com/pages/vs/a-melhor-alternativa-para-o-trello/","0.00","0.00","0.06","782000","0.17,0.20,0.05,0.20,0.05,0.30,0.13,0.06,0.55,0.55,0.66,1.00","1511605590"
"vantagens de se trabalhar em equipe","60","57","90","71.22","0.00","http://blog.acelerato.com/projetos/7-dicas-para-trabalhar-em-equipe-melhor/","0.00","0.00","0.00","445000","1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33,0.56","1509645757"
"toque atende o telefone","99","0","90","71.89","0.06","http://blog.acelerato.com/help-desk/dicas-para-um-excelente-atendimento-por-telefone-no-seu-help-desk/","0.00","0.00","0.09","437000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1509621024"
"oq é dp","72","87","590","86.98","0.00","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.00","956000","0.54,0.36,0.15,0.36,0.44,0.54,0.44,1.00,0.15,0.15,0.29,0.67","1511153292"
"valores do poker","68","53","40","57.87","0.00","http://blog.acelerato.com/agile/utilizando-planning-poker-para-estimar-seu-backlog/","0.00","0.00","0.02","511000","0.43,0.71,0.29,0.57,0.57,0.71,1.00,0.71,0.57,0.57,0.43,0.57","1509334955"
"ouvidoria sac","91","94","20","65.72","0.00","http://blog.acelerato.com/help-desk/qual-a-diferenca-entre-help-desk-sac-e-ouvidoria/","0.00","0.00","0.00","512000","0.50,0.50,0.50,0.50,0.50,0.75,0.50,0.50,1.00,0.75,0.50,0.50","1511775953"
"como fazer um recrutamento e seleção","72","0","30","61.83","2.15","http://blog.acelerato.com/gestao/recrutamento-e-selecao-otimizando-o-processo-nas-organizacoes/","0.00","0.00","0.16","568000","0.40,0.60,0.60,0.80,0.80,0.40,0.20,0.20,0.60,0.80,1.00,1.00","1511723385"
"diferença entre gerente e gestor","25","31","90","64.12","0.00","http://blog.acelerato.com/artigo/diferenca-entre-gerente-de-produtos-e-gerente-de-projetos/","0.00","0.00","0.00","5890000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1510516911"
"5w2h plano de ação","64","0","320","71.73","0.00","http://blog.acelerato.com/gestao/como-metodologia-5w2h-pode-ser-eficaz-para-os-planos-de-acao-das-empresas/","0.00","0.00","0.03","47000","0.24,0.82,1.00,0.15,0.19,0.10,0.07,0.12,0.24,0.44,0.54,1.00","1511895707"
"gestão de mudanças","60","0","720","64.16","2.54","http://blog.acelerato.com/artigo/gestao-de-mudancas-na-empresa-como-lidar/","0.00","0.00","0.41","17700000","0.67,0.07,0.02,0.07,1.00,0.82,0.55,0.24,0.13,0.15,0.20,0.67","1511670834"
"mensagem boas vindas empresa","68","55","70","70.46","0.00","https://www.acelerato.com/pages/integracao/abrir-chamados-pelo-telefone/","0.00","0.00","0.02","822000","0.53,0.53,0.41,0.41,0.41,0.29,1.00,0.53,0.29,0.41,0.29,0.41","1512512357"
"coordenador de qualidade salário","82","0","70","86.99","0.74","http://blog.acelerato.com/help-desk/help-desk-salarios/","0.00","0.00","0.18","908000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511207920"
"o que um rh faz","40","39","110","75.73","3.03","http://blog.acelerato.com/gestao/voce-e-um-profissional-de-departamento-pessoal-ou-recursos-humanos/","0.00","0.00","0.08","704000","0.01,0.01,0.44,1.00,1.00,0.16,0.16,0.36,0.55,0.55,0.55,0.16","1509609269"
