"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Crawl Depth","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URI","Redirect Type","URL Encoded Address"
"https://www.zendesk.com.br/resources/zendesk-zendesk-provide-multichannel-support-scale/","text/html; charset=utf-8","200","OK","Zendesk on Zendesk: How we provide multichannel support at scale | Zendesk Library","82","688","","0","0","","0","Zendesk on Zendesk: How we provide multichannel support at scale","64","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/zendesk-zendesk-provide-multichannel-support-scale/","69654","1152","11.696384","3","8","7","4.09","108","77","32","30","5ace3c9e55ed5f437150be9bbe2343f4","0.019","Fri, 08 Dec 2017 20:29:46 GMT","","","https://www.zendesk.com.br/resources/zendesk-zendesk-provide-multichannel-support-scale/"
"https://www.zendesk.com.br/resources/forresters-predictions-2016-ecommerce-gap-widens/","text/html; charset=utf-8","200","OK","Forrester's Predictions 2016: The eCommerce Gap Widens | Zendesk Library","72","616","In this report from Forrester Research, Inc., analysts delivers valuable information on how companies can win, serve, and retain customers.","139","798","","0","Forrester’s Predictions 2016: The eCommerce Gap Widens","54","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/forresters-predictions-2016-ecommerce-gap-widens/","52943","796","10.333755","4","8","7","4.09","109","77","36","34","7457cb07b46f4f50cc607f5c72826ffb","0.024","","","","https://www.zendesk.com.br/resources/forresters-predictions-2016-ecommerce-gap-widens/"
"https://www.zendesk.com.br/resources/tags/library-forrester/","text/html; charset=utf-8","200","OK","Forrester | Zendesk Library","27","218","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/library-forrester/","76576","2561","33.753395","4","11","7","4.09","130","84","34","32","71c79222435699707e775bc0fc3ba403","0.017","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/tags/library-forrester/"
"https://www.zendesk.com.br/partners/","text/html","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","178","0","0.0","2","169","169","98.83","0","0","0","0","","0.099","","http://www.zendesk.com.br/partner/","HTTP Redirect","https://www.zendesk.com.br/partners/"
"https://www.zendesk.com.br/omnichannel/","text/html; charset=utf-8","200","OK","A solução omnichannel da Zendesk","32","283","A Zendesk oferece uma solução completa que permite que as empresas lidem com as expectativas dos clientes com a agilidade de que elas precisam, mas sem complexidade nem sobrecarga.","180","1121","","0","Pode","4","entrar","6","A família Zendesk","17","Nossa plataforma","16","noindex,nofollow","","https://www.zendesk.com.br/omnichannel/","47544","1419","18.86463","2","343","168","98.25","98","56","27","25","7d865bf40e7315c5a4d25505e72a6a78","0.025","Thu, 14 Dec 2017 23:13:25 GMT","","","https://www.zendesk.com.br/omnichannel/"
"https://www.zendesk.com.br/login/","text/html; charset=utf-8","200","OK","Entrar | Zendesk","16","134","","0","0","","0","Entrar","6","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/login/","32223","454","9.632872","2","173","169","98.83","88","52","28","26","6e80b894a036de47c3ad0569509f3d29","0.023","Mon, 11 Dec 2017 00:24:49 GMT","","","https://www.zendesk.com.br/login/"
"https://www.zendesk.com.br/company/customers-partners/privacy-policy/","text/html; charset=utf-8","200","OK","Privacy Policy | Zendesk","24","197","","0","0","","0","Departamento legal da Zendesk","29","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/customers-partners/privacy-policy/","83210","5745","46.713135","2","183","169","98.83","96","63","46","41","4a94c2891de45816cecb913d4d8a48dd","0.017","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/company/customers-partners/privacy-policy/"
"https://www.zendesk.com.br/resources/tags/best-practices-zendesk-customer-support/","text/html; charset=utf-8","200","OK","Customer Support | Zendesk Library","34","290","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/best-practices-zendesk-customer-support/","91055","3324","37.73104","4","21","10","5.85","145","92","34","32","6ead36f1ab850051a3c4bd0b3bcacd80","0.014","Tue, 12 Dec 2017 22:15:53 GMT","","","https://www.zendesk.com.br/resources/tags/best-practices-zendesk-customer-support/"
"https://www.zendesk.com.br/resources/guide-to-omnichannel-support/","text/html; charset=utf-8","200","OK","Seu guia para suporte omnichannel - Biblioteca da Zendesk","57","476","Seus clientes esperam suporte omnichannel. Baixe este guia grátis para aprender porque o suporte omnichannel fornece a melhor experiência do cliente e para começar a projetar uma estratégia de suporte omnichannel ainda hoje.","224","1333","","0","Seu guia para suporte omnichannel","33","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/guide-to-omnichannel-support/","71592","1306","12.645267","3","7","6","3.51","109","77","35","32","d4d167ff418546aa1da398615f8233c2","0.025","","","","https://www.zendesk.com.br/resources/guide-to-omnichannel-support/"
"https://www.zendesk.com.br/why-zendesk/customers/","","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","2","219","169","98.83","0","0","0","0","","0.02","","https://www.zendesk.com/why-zendesk/customers/","HTTP Redirect","https://www.zendesk.com.br/why-zendesk/customers/"
"https://www.zendesk.com.br/support/features/enterprise-ticketing-system/","text/html; charset=utf-8","200","OK","Enterprise Ticketing System | Zendesk","37","309","Whether your customers are looking for answers or need to be proactively engaged, Zendesk Support makes it happen as an enterprise ticketing system.","148","885","","0","Enterprise ticketing system","27","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/support/features/enterprise-ticketing-system/","39900","810","13.69173","3","6","2","1.17","106","68","31","29","fca39f7f1434534db8c2d8812e247dd","0.017","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/support/features/enterprise-ticketing-system/"
"https://www.zendesk.com.br/resources/support-chat/","text/html; charset=utf-8","200","OK","Support and Chat | Zendesk Library","34","286","Learn how Support and Chat can be used together to create and effortless, cohesive experience for your customers.","113","667","","0","Support and Chat","16","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/support-chat/","51249","574","7.7425904","3","7","6","3.51","109","77","32","30","f7e0158363a2dae0d1650de20b5c3b4a","0.028","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/support-chat/"
"https://www.zendesk.com.br/resources/whats-new-product-updates-august-2017-amer/","text/html; charset=utf-8","200","OK","What’s New at Zendesk: August 2017 | Zendesk Library","52","445","","0","0","","0","What’s New at Zendesk: August 2017","34","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/whats-new-product-updates-august-2017-amer/","70189","1164","11.682742","3","7","6","3.51","112","79","33","31","a8d363c34757562c0c22ab6c6c84dd2c","0.011","","","","https://www.zendesk.com.br/resources/whats-new-product-updates-august-2017-amer/"
"https://www.zendesk.com.br/resources/tags/customer-support-analyst-reports/","text/html; charset=utf-8","200","OK","Analyst reports | Zendesk Library","33","264","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/customer-support-analyst-reports/","133076","5740","44.78794","3","293","104","60.82","178","104","34","32","6f674f0eb6f53799a748326a92eba9cf","0.192","Tue, 12 Dec 2017 19:12:05 GMT","","","https://www.zendesk.com.br/resources/tags/customer-support-analyst-reports/"
"https://www.zendesk.com.br/resources/2016-ecommerce-predictions/","text/html; charset=utf-8","200","OK","Webinar: 2016 eCommerce Predictions - Forrester + Zendesk Library","65","551","Listen to Sucharita Mulpuru, VP & Principal Analyst at Forrester Research, speak to 2016 eCommerce predictions.","111","665","","0","Forrester – 2016 eCommerce Predictions","38","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/2016-ecommerce-predictions/","69727","1082","11.060278","4","7","6","3.51","110","79","31","29","357e2f3a187ce7cbb1449a5c5a525ef5","0.026","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/2016-ecommerce-predictions/"
"https://www.zendesk.com.br/resources/forrester-research-use-digital-technologies-improve-employee-engagement/","text/html; charset=utf-8","200","OK","Forrester Research: Use Digital Technologies to Improve Employee Engagement | Zendesk Library","93","788","In this April 2016 report from Forrester Research, Inc. by Claire Schooley and Paul D. Hamerman, you’ll learn why taking a digital approach will improve employee engagement. We're offering a complimentary download for a limited time.","233","1354","","0","Forrester Research: Use Digital Technologies to Improve Employee Engagement","75","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/forrester-research-use-digital-technologies-improve-employee-engagement/","53325","746","9.609001","4","9","8","4.68","109","77","35","33","b05d48ce8888faa5cee893816d36caf8","0.014","","","","https://www.zendesk.com.br/resources/forrester-research-use-digital-technologies-improve-employee-engagement/"
"https://www.zendesk.com.br/internal-help-desk/it-help-desk-software/","text/html; charset=utf-8","200","OK","Software para central de suporte de TI | Zendesk","48","392","O Zendesk oferece software para central de suporte de TI por diversos canais e uma experiência de autoatendimento de funcionários superior em um único sistema. ITIL mais inteligente facilitada.","193","1125","","0","Zendesk para uma central de suporte de TI melhor","48","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/internal-help-desk/it-help-desk-software/","42174","1007","15.867597","3","43","40","23.39","97","65","28","26","e362a16737c84bd9b4bc4eec353f5e65","0.223","Mon, 18 Dec 2017 00:15:20 GMT","","","https://www.zendesk.com.br/internal-help-desk/it-help-desk-software/"
"https://www.zendesk.com.br/resources/enterprise-chat-panel-discussion-webinar/","text/html; charset=utf-8","200","OK","A panel discussion about the channel with the highest customer satisfaction | Zendesk Library","93","745","","0","0","","0","A panel discussion about the channel with the highest customer satisfaction","75","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/enterprise-chat-panel-discussion-webinar/","70744","1149","11.478005","4","7","6","3.51","110","79","31","29","44b7d45cd3034a75fb5450b478834544","0.017","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/enterprise-chat-panel-discussion-webinar/"
"https://www.zendesk.com.br/company/customers-partners/reseller-terms-of-service/","text/html; charset=utf-8","200","OK","Reseller Terms of Service | Zendesk","35","292","","0","0","","0","Departamento legal da Zendesk","29","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/customers-partners/reseller-terms-of-service/","128002","13569","68.88252","3","35","10","5.85","129","71","28","26","e996dd6642b9d6d2a9e8a8b480af8a94","0.021","Thu, 07 Dec 2017 23:08:47 GMT","","","https://www.zendesk.com.br/company/customers-partners/reseller-terms-of-service/"
"https://www.zendesk.com.br/company/events/","text/html; charset=utf-8","200","OK","Zendesk Events & Meet Ups","25","228","Learn more about Zendesk's upcoming customer support events, hackathons, and meetups. First round of drinks is on us!","117","703","","0","NRF Retail’s Big Show","21","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/events/","40294","617","10.259592","2","355","169","98.83","97","52","30","27","6204dba0e47578f75a71b7025fafb617","0.018","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/company/events/"
"https://www.zendesk.com.br/company/customers-partners/cookie-policy/","text/html; charset=utf-8","200","OK","Cookie Policy | Zendesk","23","194","","0","0","","0","Departamento legal da Zendesk","29","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/customers-partners/cookie-policy/","72233","3153","32.799416","2","181","169","98.83","96","63","35","32","ad72d93d5a17b80a2169823cfe3dcbd8","0.018","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/company/customers-partners/cookie-policy/"
"https://www.zendesk.com.br/small-business/","text/html; charset=utf-8","200","OK","Atendimento ao cliente de pequenas empresas: Zendesk vs Desk vs Freshdesk","73","633","Os pequenos negócios contam com opções diferentes de software de atendimento ao cliente. Compare os recursos oferecidos pelo Zendesk, Desk.com e Freshdesk.","155","961","","0","Como escolher o software de atendimento ao cliente","50","Zendesk","7","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/small-business/","45701","1158","16.426336","2","172","169","98.83","98","58","37","33","17438dbbdb5b354395beae4ef09b9ace","0.021","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/small-business/"
"https://www.zendesk.com.br/resources/evernote-self-service-zendesk/","text/html; charset=utf-8","200","OK","How Evernote does Self-Service with Zendesk | Zendesk Library","61","515","","0","0","","0","Como a Evernote oferece autoatendimento com o Zendesk","53","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/evernote-self-service-zendesk/","70026","1169","11.854169","3","31","30","17.54","109","77","33","31","b0e835e8545dac209fe1063d81b8389b","0.053","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/evernote-self-service-zendesk/"
"https://www.zendesk.com.br/resources/employee-satisfaction-survey-guide/","text/html; charset=utf-8","200","OK","Employee Satisfaction Survey Guide | Zendesk Library","52","436","Our guide to performing and leveraging a top-notch employee satisfaction survey. Read on for the step-by-step process with examples and best practices,","151","885","","0","Employee Satisfaction Survey Guide","34","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/employee-satisfaction-survey-guide/","72276","1450","14.086281","3","6","5","2.92","107","75","33","31","3849a78b1158e4dab59915cf3e10632d","0.016","Tue, 12 Dec 2017 23:12:50 GMT","","","https://www.zendesk.com.br/resources/employee-satisfaction-survey-guide/"
"https://www.zendesk.com.br/resources/innovative-customer-service/","text/html; charset=utf-8","200","OK","Innovative Customer Service Library","35","288","Inovar é difícil, mas trabalhar com tecnologia ultrapassada é ainda mais.  O C-TRON te lembra os motivos pelos quais as empresas estão preferindo um sistema unificado para fornecer atendimento ao cliente inovador e moderno.","223","1316","","0","C-TRON—a blast from the past","28","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/innovative-customer-service/","51520","651","8.761646","4","5","4","2.34","107","75","33","31","a71da80979e95dfe7dba061767063b2e","0.016","","","","https://www.zendesk.com.br/resources/innovative-customer-service/"
"https://www.zendesk.com.br/resources/forresters-top-10-customer-service-trends-2016/","text/html; charset=utf-8","200","OK","Forrester's Top 10 Customer Service Trends for 2016 | Zendesk Library","69","572","Acesse sua cópia grátis do relatório da Forrester para aprender sobre as principais tendências do atendimento ao cliente para 2016 e mais.","138","806","","0","Forrester’s Top 10 Customer Service Trends for 2016","51","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/forresters-top-10-customer-service-trends-2016/","52787","768","10.125599","4","8","7","4.09","110","79","32","30","3a3046b9394ef56f0e414abfb863fee4","0.013","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/forresters-top-10-customer-service-trends-2016/"
"https://www.zendesk.com.br/resources/it-service-desk-scorecard/","text/html; charset=utf-8","200","OK","IT Service Desk Scorecard | Zendesk Library","43","359","","0","0","","0","IT Service Desk Scorecard","25","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/it-service-desk-scorecard/","69162","1118","11.529452","4","7","6","3.51","108","75","34","32","d8f9edea1a94d9101804bbd6a8d4094a","0.026","","","","https://www.zendesk.com.br/resources/it-service-desk-scorecard/"
"https://www.zendesk.com.br/customer/wharton/","text/html; charset=utf-8","200","OK","The Wharton School Customer Service Story | Zendesk","51","444","Learn how the Zendesk Support iPad app allows Wharton Computing's Core Services to be flexible and answer tickets on the go.","124","742","","0","O aplicativo para iPad do Zendesk Support permite que a equipe de computação da Wharton responda a tickets de qualquer lugar","124","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/customer/wharton/","43894","1262","18.37153","3","7","6","3.51","113","58","32","30","c34a5c010028026c5dd865b2a83b7e91","0.028","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/customer/wharton/"
"https://www.zendesk.com.br/resources/chatbots-future-real-time-communication/","text/html; charset=utf-8","200","OK","Chatbots and the future of real-time communication | Zendesk Library","68","551","","0","0","","0","Chatbots and the future of real-time communication","50","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/chatbots-future-real-time-communication/","52335","704","9.320723","3","35","34","19.88","113","78","31","29","ab001fb20f797840e6eae03de0cc25c3","0.021","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/chatbots-future-real-time-communication/"
"https://www.zendesk.com.br/explore/","text/html; charset=utf-8","200","OK","Relatórios e análise do cliente com o Zendesk Explore","53","432","Cultive relacionamentos melhores com os clientes utilizando dados. Com o Zendesk Explore, você obtém acesso imediato a análises importantes dos clientes.","153","921","","0","Descubra","8","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/explore/","61719","834","9.028014","2","350","169","98.83","88","54","28","26","7dcddb5fc051a17d3290cd4e1338e764","0.013","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/explore/"
"http://www.zendesk.com.br/company/customers-partners/privacy-policy","","307","HSTS Policy","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","4","0","0","0.0","0","0","0","0","","","","https://www.zendesk.com.br/company/customers-partners/privacy-policy","HSTS Policy","http://www.zendesk.com.br/company/customers-partners/privacy-policy"
"https://www.zendesk.com.br/public/assets/sitemaps/en/feed.xml","text/xml; charset=utf-8","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","4","64","64","37.43","0","0","0","0","","0.039","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/public/assets/sitemaps/en/feed.xml"
"https://www.zendesk.com.br/resources/tags/customer-support-technology/","text/html; charset=utf-8","200","OK","Technology | Zendesk Library","28","239","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/customer-support-technology/","184894","8636","49.58733","3","131","104","60.82","222","134","34","32","845aa7098925d4e219a9afec88404abf","0.017","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/tags/customer-support-technology/"
"https://www.zendesk.com.br/resources/best-hold-music/alt=""Download:","text/html; charset=utf-8","404","Not Found","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8905","0","0.0","5","0","0","0.0","0","0","0","0","","0.278","","","","https://www.zendesk.com.br/resources/best-hold-music/alt=%22Download:"
"https://www.zendesk.com.br/resources/customer-feedback-hear-voice-customer/","text/html; charset=utf-8","200","OK","Customer feedback: how to hear the voice of the customer | Zendesk Library","74","609","Customer feedback is an important part of building great relationships with customers. In this guide, we explain how to use it to build better products","151","854","","0","Customer feedback: how to hear the voice of the customer","56","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/customer-feedback-hear-voice-customer/","79082","4617","35.828632","4","11","10","5.85","118","85","39","35","2bdfbafe35aabeb3d9918b8c3dc5ace","0.02","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/customer-feedback-hear-voice-customer/"
"https://www.zendesk.com.br/support/features/wordpress-ticket-systems/","text/html; charset=utf-8","200","OK","WordPress Ticket Systems | Zendesk","34","301","Whether your customers are looking for answers or need to be proactively engaged, Zendesk Support makes it happen by integrating with WordPress ticket systems.","159","956","","0","(Word)Press-ed for a Solution: WordPress Ticket Systems","55","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/support/features/wordpress-ticket-systems/","41069","1042","16.696293","4","9","6","3.51","105","69","31","29","75a023023927e1b5b07f791f733d70b0","0.012","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/support/features/wordpress-ticket-systems/"
"https://www.zendesk.com.br/support/features/incident-management-tools/","text/html; charset=utf-8","200","OK","Incident Management Tools | Zendesk","35","306","The right incident management tools will put an end to your ticketing troubles. Learn how Zendesk Support's system makes it easy to resolve tickets. Start with a free trial of Zendesk Support today.","198","1137","","0","Incident management tools","25","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/support/features/incident-management-tools/","40716","973","15.895471","4","5","2","1.17","105","68","31","29","38513d4aaa0312984e8637e5fbb253c4","0.013","","","","https://www.zendesk.com.br/support/features/incident-management-tools/"
"https://www.zendesk.com.br/resources/tags/support-operations/","text/html; charset=utf-8","200","OK","Support operations | Zendesk Library","36","297","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/support-operations/","197134","9397","50.47531","3","128","104","60.82","230","135","34","32","3d5195b732ba9919583d10640674c5","0.219","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/tags/support-operations/"
"https://www.zendesk.com.br/message/","text/html","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","178","0","0.0","2","173","169","98.83","0","0","0","0","","0.018","","http://www.zendesk.com.br/chat/message/","HTTP Redirect","https://www.zendesk.com.br/message/"
"https://www.zendesk.com.br/resources/zendesk-cheat-sheet-picking-support-solution/","text/html; charset=utf-8","200","OK","Um questionário da Zendesk para a escolha de sua solução de suporte | Biblioteca da Zendesk","91","761","Escolher uma nova solução de suporte pode ser difícil. Reunimos nosso conhecimento coletivo e elaboramos uma lista com mais de 50 perguntas que você pode fazer ao seu fornecedor de suporte.","189","1140","","0","Um questionário da Zendesk para a escolha de sua solução de suporte","67","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/zendesk-cheat-sheet-picking-support-solution/","72184","1296","12.646847","4","7","6","3.51","108","75","35","31","51196d09c0c16679bce41ab9175177e6","0.026","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/zendesk-cheat-sheet-picking-support-solution/"
"https://www.zendesk.com.br/company/customers-partners/marketplace-terms-of-use/","text/html; charset=utf-8","200","OK","Marketplace Terms of Use | Zendesk","34","296","","0","0","","0","Departamento legal da Zendesk","29","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/customers-partners/marketplace-terms-of-use/","57691","3890","43.462585","3","12","10","5.85","98","65","27","25","c3404cf0ac6a5b3bcba1bdf115b16b64","0.014","Thu, 07 Dec 2017 23:08:47 GMT","","","https://www.zendesk.com.br/company/customers-partners/marketplace-terms-of-use/"
"http://www.zendesk.com.br/help-desk-software/features/open-source-help-desk/","","307","HSTS Policy","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","4","0","0","0.0","0","0","0","0","","","","https://www.zendesk.com.br/help-desk-software/features/open-source-help-desk/","HSTS Policy","http://www.zendesk.com.br/help-desk-software/features/open-source-help-desk/"
"https://www.zendesk.com.br/resources/gartner-magic-quadrant-crm/","text/html; charset=utf-8","200","OK","Gartner’s 2017 Magic Quadrant for CRM | Zendesk Library","55","469","Baixe sua cópia de cortesia do Quadrante Mágico de CRM da Gartner de 2017, apresentando tendências no ramo de atendimento ao cliente em constante evolução e destacando a Zendesk como Líder.","189","1167","","0","Relatório de 2017 do Quadrante Mágico da Gartner para Centros de Relacionamento com Clientes de CRM","99","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/gartner-magic-quadrant-crm/","73328","1434","13.547349","3","41","37","21.64","109","78","34","32","4fbabb941ac90e6178a19e5b503bc0b2","0.015","","","","https://www.zendesk.com.br/resources/gartner-magic-quadrant-crm/"
"https://www.zendesk.com.br/company/procurement-suppliers/","text/html; charset=utf-8","200","OK","Aquisição e fornecedores | Zendesk","34","287","","0","0","","0","Departamento legal da Zendesk","29","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/company/procurement-suppliers/","33139","461","9.755877","3","16","14","8.19","92","62","27","25","16e8abd6cd1391bcd9b3b941b004f194","0.041","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/company/procurement-suppliers/"
"https://www.zendesk.com.br/resources/zendesk-roi-forrester/","text/html; charset=utf-8","200","OK","Reaping the ROI of Multichannel Support and Increased Agent Efficiency | Zendesk Library","88","723","","0","0","","0","Reaping the ROI of Multichannel Support and Increased Agent Efficiency","70","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/zendesk-roi-forrester/","69966","1155","11.771432","3","7","6","3.51","109","77","33","31","45a04023680ee90f3882d440474852ad","0.013","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/zendesk-roi-forrester/"
"https://www.zendesk.com.br/blog/lifecycle-problem-ticket/","","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","0.0","4","1","1","0.58","0","0","0","0","","0.007","","https://recursos.zendesk.com.br/blog","HTTP Redirect","https://www.zendesk.com.br/blog/lifecycle-problem-ticket/"
"https://www.zendesk.com.br/resources/tags/library-customer-service-management/","text/html; charset=utf-8","200","OK","Customer Service Management | Zendesk Library","45","396","","0","0","","0","","0","","0","The Zendesk Family","18","Our platform","12","","","https://www.zendesk.com.br/resources/tags/library-customer-service-management/","426371","22539","56.885674","3","409","64","37.43","408","225","34","32","ee3209637d8efe5187a39072c2551acd","0.208","Thu, 14 Dec 2017 23:13:25 GMT","","","https://www.zendesk.com.br/resources/tags/library-customer-service-management/"
"https://www.zendesk.com.br/help-desk-software/additional-features/trouble-ticket-software/","text/html","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","178","0","0.0","3","5","5","2.92","0","0","0","0","","0.215","","http://www.zendesk.com.br/help-desk-software/features/trouble-ticket-software/","HTTP Redirect","https://www.zendesk.com.br/help-desk-software/additional-features/trouble-ticket-software/"
"https://www.zendesk.com.br/careers/","text/html","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","178","0","0.0","3","1","1","0.58","0","0","0","0","","0.018","","http://www.zendesk.com.br/jobs/","HTTP Redirect","https://www.zendesk.com.br/careers/"
"https://www.zendesk.com.br/help-desk-software/","text/html; charset=utf-8","200","OK","Líder em software de Central de Suporte | Zendesk","49","410","Um software de central de suporte permite que os agentes monitorem, priorizem e resolvam tickets de atendimento ao cliente. O Zendesk é um provedor de software de central de suporte confiável, que atende a todas as suas necessidades de sistema de emissão de tickets e central de ajuda para que você possa fornecer atendimento excelente ao cliente.","347","2063","","0","Uma experiência do cliente melhor começa com um software de central de suporte melhor","85","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/help-desk-software/","41180","1078","17.219524","2","181","169","98.83","102","66","27","25","ac72479cb3ceb46f182ccd4c126e6e3d","0.039","Mon, 11 Dec 2017 00:24:49 GMT","","","https://www.zendesk.com.br/help-desk-software/"
"https://www.zendesk.com.br/resources/nucleus-research-zendesk-yields-high-roi-trustpilot/","text/html; charset=utf-8","200","OK","Nucleus Research: Zendesk yields high ROI for Trustpilot | Zendesk Library","74","603","Uma avaliação aprofundada das métricas de ROI da adoção do Zendesk pela Trustpilot.","83","505","","0","Nucleus Research: Zendesk gera ROI alto para a Trustpilot","57","","0","A família Zendesk","17","Nossa plataforma","16","","","https://www.zendesk.com.br/resources/nucleus-research-zendesk-yields-high-roi-trustpilot/","70899","1276","12.502292","4","7","6","3.51","109","77","34","32","78e23f671631eb9847ccc1da0f95226d","0.237","Wed, 13 Dec 2017 00:14:43 GMT","","","https://www.zendesk.com.br/resources/nucleus-research-zendesk-yields-high-roi-trustpilot/"
